week,location,average_price
20/08/2016,mjunction,
20/08/2016,Cochin,116.63(96.46)
20/08/2016,Coonoor,92.82(65.91)
20/08/2016,Coimbatore,94.11(71.65)
20/08/2016,Tea Serve,78.43(54.57)
13/08/2016,Kolkata,174.03(180.80)
13/08/2016,Guwahati,143.72(152.82)
13/08/2016,Siliguri,128.79(123.27)
13/08/2016,Jalpaiguri,NS(NS)
13/08/2016,mjunction,
13/08/2016,Cochin,117.70(94.83)
13/08/2016,Coonoor,90.33(65.42)
13/08/2016,Coimbatore,92.09(70.98)
13/08/2016,Tea Serve,77.76(58.30)
06/08/2016,Kolkata,175.75(179.62)
06/08/2016,Guwahati,144.60(152.66)
06/08/2016,Siliguri,132.32(127.01)
06/08/2016,Jalpaiguri,NS(NS)
06/08/2016,mjunction,
06/08/2016,Cochin,117.26(90.74)
06/08/2016,Coonoor,88.29(65.86)
06/08/2016,Coimbatore,90.94(70.51)
06/08/2016,Tea Serve,78.33(56.71)
30/07/2016,Kolkata,177.98(185.04)
30/07/2016,Guwahati,146.36(153.82)
30/07/2016,Siliguri,135.79(126.79)
30/07/2016,Jalpaiguri,NS(NS)
30/07/2016,mjunction,
30/07/2016,Cochin,121.14(91.33)
30/07/2016,Coonoor,87.47(65.78)
30/07/2016,Coimbatore,91.47(72.28)
30/07/2016,Tea Serve,79.49(55.26)
23/07/2016,Kolkata,179.87(188.24)
23/07/2016,Guwahati,150.21(158.17)
23/07/2016,Siliguri,138.38(128.53)
23/07/2016,Jalpaiguri,NS(NS)
23/07/2016,mjunction,
23/07/2016,Cochin,115.50(90.11)
23/07/2016,Coonoor,90.20(66.39)
23/07/2016,Coimbatore,93.63(70.56)
23/07/2016,Tea Serve,81.56(58.19)
16/07/2016,Kolkata,187.07(187.30)
16/07/2016,Guwahati,154.34(151.78)
16/07/2016,Siliguri,142.89(126.49)
16/07/2016,Jalpaiguri,NS(NS)
16/07/2016,mjunction,
16/07/2016,Cochin,113.63(93.85)
16/07/2016,Coonoor,93.41(66.25)
16/07/2016,Coimbatore,94.87(73.84)
16/07/2016,Tea Serve,82.86(58.21)
09/07/2016,Kolkata,180.75(175.88)
09/07/2016,Guwahati,156.04(155.38)
09/07/2016,Siliguri,140.11(124.03)
09/07/2016,Jalpaiguri,NS(NS)
09/07/2016,mjunction,
09/07/2016,Cochin,111.72(91.99)
09/07/2016,Coonoor,96.80(69.12)
09/07/2016,Coimbatore,97.43(73.98)
09/07/2016,Tea Serve,84.41(59.77)
02/07/2016,Kolkata,183.26(176.00)
02/07/2016,Guwahati,155.28(154.13)
02/07/2016,Siliguri,111.33(126.33)
02/07/2016,Jalpaiguri,NS(NS)
02/07/2016,mjunction,
02/07/2016,Cochin,114.75(92.09)
02/07/2016,Coonoor,97.68(69.30)
02/07/2016,Coimbatore,99.14(72.91)
02/07/2016,Tea Serve,84.60(60.85)
25/06/2016,Kolkata,180.91(182.95)
25/06/2016,Guwahati,153.32(153.65)
25/06/2016,Siliguri,118.13(127.76)
25/06/2016,Jalpaiguri,NS(NS)
25/06/2016,mjunction,
25/06/2016,Cochin,120.76(91.44)
25/06/2016,Coonoor,98.20(68.82)
25/06/2016,Coimbatore,100.32(73.03)
25/06/2016,Tea Serve,88.47(58.85)
18/06/2016,Kolkata,181.65(176.61)
18/06/2016,Guwahati,153.29(152.31)
18/06/2016,Siliguri,145.44(130.40)
18/06/2016,Jalpaiguri,NS(NS)
18/06/2016,mjunction,
18/06/2016,Cochin,117.84(91.46)
18/06/2016,Coonoor,99.18(66.38)
18/06/2016,Coimbatore,100.68(72.01)
18/06/2016,Tea Serve,89.39(56.72)
11/06/2016,Kolkata,171.84(168.20)
11/06/2016,Guwahati,150.41(151.38)
11/06/2016,Siliguri,142.79(130.51)
11/06/2016,Jalpaiguri,NS(NS)
11/06/2016,mjunction,
11/06/2016,Cochin,118.83(92.73)
11/06/2016,Coonoor,99.44(64.05)
11/06/2016,Coimbatore,102.44(69.16)
11/06/2016,Tea Serve,91.04(52.76)
04/06/2016,Kolkata,159.29(164.97)
04/06/2016,Guwahati,146.72(149.28)
04/06/2016,Siliguri,144.44(133.00)
04/06/2016,Jalpaiguri,NS(NS)
04/06/2016,mjunction,
04/06/2016,Cochin,114.51(93.58)
04/06/2016,Coonoor,98.39(63.90)
04/06/2016,Coimbatore,101.07(70.70)
04/06/2016,Tea Serve,87.85(52.14)
28/05/2016,Kolkata,159.45(168.90)
28/05/2016,Guwahati,133.93(144.55)
28/05/2016,Siliguri,141.03(135.62)
28/05/2016,Jalpaiguri,NS(NS)
28/05/2016,mjunction,
28/05/2016,Cochin,117.50(95.78)
28/05/2016,Coonoor,97.92(63.04)
28/05/2016,Coimbatore,100.21(70.54)
28/05/2016,Tea Serve,85.41(55.11)
21/05/2016,Kolkata,161.59(159.95)
21/05/2016,Guwahati,129.56(145.98)
21/05/2016,Siliguri,142.38(136.32)
21/05/2016,Jalpaiguri,NS(NS)
21/05/2016,mjunction,
21/05/2016,Cochin,116.75(94.74)
21/05/2016,Coonoor,96.62(66.01)
21/05/2016,Coimbatore,100.11(71.39)
21/05/2016,Tea Serve,84.88(55.83)
14/05/2016,Kolkata,164.41(171.11)
14/05/2016,Guwahati,136.34(143.62)
14/05/2016,Siliguri,136.63(129.71)
14/05/2016,Jalpaiguri,NS(NS)
14/05/2016,mjunction,
14/05/2016,Cochin,118.30(94.59)
14/05/2016,Coonoor,97.51(69.31)
14/05/2016,Coimbatore,102.33(73.60)
14/05/2016,Tea Serve,87.18(56.37)
07/05/2016,Kolkata,165.89(164.59)
07/05/2016,Guwahati,133.57(149.15)
07/05/2016,Siliguri,131.53(130.77)
07/05/2016,Jalpaiguri,NS(NS)
07/05/2016,mjunction,
07/05/2016,Cochin,115.17(96.47)
07/05/2016,Coonoor,97.23(72.33)
07/05/2016,Coimbatore,103.28(78.41)
07/05/2016,Tea Serve,90.01(57.96)
30/04/2016,Kolkata,170.19(163.28)
30/04/2016,Guwahati,140.08(148.46)
30/04/2016,Siliguri,130.81(133.33)
30/04/2016,Jalpaiguri,NS(NS)
30/04/2016,mjunction,
30/04/2016,Cochin,113.16(97.86)
30/04/2016,Coonoor,96.63(74.38)
30/04/2016,Coimbatore,100.93(77.80)
30/04/2016,Tea Serve,87.11(55.19)
23/04/2016,Kolkata,175.47(175.14)
23/04/2016,Guwahati,146.74(121.14)
23/04/2016,Siliguri,135.71(139.30)
23/04/2016,Jalpaiguri,NS(NS)
23/04/2016,mjunction,
23/04/2016,Cochin,114.47(101.11)
23/04/2016,Coonoor,94.17(76.58)
23/04/2016,Coimbatore,99.80(78.71)
23/04/2016,Tea Serve,87.98(55.87)
16/04/2016,Kolkata,177.05(115.72)
16/04/2016,Guwahati,154.51(157.02)
16/04/2016,Siliguri,146.80(140.50)
16/04/2016,Jalpaiguri,NS(NS)
16/04/2016,mjunction,
16/04/2016,Cochin,116.35(102.84)
16/04/2016,Coonoor,94.93(77.90)
16/04/2016,Coimbatore,99.97(77.82)
16/04/2016,Tea Serve,85.48(59.21)
09/04/2016,Kolkata,144.87(109.22)
09/04/2016,Guwahati,170.60(138.56)
09/04/2016,Siliguri,160.00(137.20)
09/04/2016,Jalpaiguri,NS(NS)
09/04/2016,mjunction,
09/04/2016,Cochin,118.45(102.91)
09/04/2016,Coonoor,94.80(77.73)
09/04/2016,Coimbatore,100.48(79.26)
09/04/2016,Tea Serve,83.17(60.17)
02/04/2016,Kolkata,NS(NS)
02/04/2016,Guwahati,119.23(91.65)
02/04/2016,Siliguri,140.78(122.70)
02/04/2016,Jalpaiguri,NS(NS)
02/04/2016,mjunction,
02/04/2016,Cochin,118.09(NS)
02/04/2016,Coonoor,92.39(78.46)
02/04/2016,Coimbatore,97.71(80.07)
02/04/2016,Tea Serve,83.15(61.85)
26/03/2016,Kolkata,NS(85.53)
26/03/2016,Guwahati,NS(NS)
26/03/2016,Siliguri,NS(125.35)
26/03/2016,Jalpaiguri,NS(NS)
26/03/2016,mjunction,
26/03/2016,Cochin,NS(100.60)
26/03/2016,Coonoor,91.30(79.01)
26/03/2016,Coimbatore,96.34(80.45)
26/03/2016,Tea Serve,79.96(59.12)
19/03/2016,Kolkata,118.28(NS)
19/03/2016,Guwahati,NS(NS)
19/03/2016,Siliguri,NS(78.45)
19/03/2016,Jalpaiguri,NS(NS)
19/03/2016,mjunction,
19/03/2016,Cochin,113.13(97.45)
19/03/2016,Coonoor,92.08(79.54)
19/03/2016,Coimbatore,95.91(79.56)
19/03/2016,Tea Serve,80.96(65.30)
12/03/2016,Kolkata,NS(94.69)
12/03/2016,Guwahati,105.38(104.98)
12/03/2016,Siliguri,NS(77.08)
12/03/2016,Jalpaiguri,NS(NS)
12/03/2016,mjunction,
12/03/2016,Cochin,109.27(98.76)
12/03/2016,Coonoor,94.73(78.34)
12/03/2016,Coimbatore,94.54(79.38)
12/03/2016,Tea Serve,78.88(66.16)
05/03/2016,Kolkata,NS(86.73)
05/03/2016,Guwahati,NS(100.98)
05/03/2016,Siliguri,102.43(NS)
05/03/2016,Jalpaiguri,NS(NS)
05/03/2016,mjunction,
05/03/2016,Cochin,111.94(98.44)
05/03/2016,Coonoor,100.50(79.91)
05/03/2016,Coimbatore,97.69(80.69)
05/03/2016,Tea Serve,79.83(65.12)
27/02/2016,Kolkata,109.77(96.04)
27/02/2016,Guwahati,108.51(104.10)
27/02/2016,Siliguri,NS(82.23)
27/02/2016,Jalpaiguri,NS(NS)
27/02/2016,mjunction,
27/02/2016,Cochin,116.29(101.85)
27/02/2016,Coonoor,106.78(79.05)
27/02/2016,Coimbatore,103.11(80.76)
27/02/2016,Tea Serve,82.49(63.62)
20/02/2016,Kolkata,119.41(111.80)
20/02/2016,Guwahati,108.34(102.70)
20/02/2016,Siliguri,104.43(88.67)
20/02/2016,Jalpaiguri,NS(NS)
20/02/2016,mjunction,
20/02/2016,Cochin,121.16(102.41)
20/02/2016,Coonoor,110.20(79.25)
20/02/2016,Coimbatore,105.01(80.05)
20/02/2016,Tea Serve,81.30(63.18)
13/02/2016,Kolkata,123.87(122.72)
13/02/2016,Guwahati,113.39(101.12)
13/02/2016,Siliguri,101.94(97.64)
13/02/2016,Jalpaiguri,NS(NS)
13/02/2016,mjunction,
13/02/2016,Cochin,123.63(103.51)
13/02/2016,Coonoor,110.58(79.29)
13/02/2016,Coimbatore,105.38(80.83)
13/02/2016,Tea Serve,84.45(60.67)
06/02/2016,Kolkata,123.33(125.09)
06/02/2016,Guwahati,113.10(100.35)
06/02/2016,Siliguri,105.48(102.42)
06/02/2016,Jalpaiguri,NS(NS)
06/02/2016,mjunction,
06/02/2016,Cochin,125.89(99.81)
06/02/2016,Coonoor,104.68(80.55)
06/02/2016,Coimbatore,103.48(81.73)
06/02/2016,Tea Serve,83.86(58.71)
30/01/2016,Kolkata,123.07(132.84)
30/01/2016,Guwahati,115.74(105.44)
30/01/2016,Siliguri,110.25(111.55)
30/01/2016,Jalpaiguri,NS(NS)
30/01/2016,mjunction,
30/01/2016,Cochin,123.81(99.69)
30/01/2016,Coonoor,102.88(79.35)
30/01/2016,Coimbatore,100.84(81.07)
30/01/2016,Tea Serve,80.14(56.67)
23/01/2016,Kolkata,134.99(136.57)
23/01/2016,Guwahati,115.43(108.62)
23/01/2016,Siliguri,116.50(119.21)
23/01/2016,Jalpaiguri,NS(NS)
23/01/2016,mjunction,
23/01/2016,Cochin,122.57(99.08)
23/01/2016,Coonoor,97.05(78.78)
23/01/2016,Coimbatore,97.63(80.23)
23/01/2016,Tea Serve,78.13(56.12)
16/01/2016,Kolkata,142.78(144.22)
16/01/2016,Guwahati,128.72(122.68)
16/01/2016,Siliguri,119.06(123.11)
16/01/2016,Jalpaiguri,NS(NS)
16/01/2016,mjunction,
16/01/2016,Cochin,122.63(100.05)
16/01/2016,Coonoor,95.14(77.81)
16/01/2016,Coimbatore,94.59(78.66)
16/01/2016,Tea Serve,79.45(52.94)
09/01/2016,Kolkata,149.74(146.27)
09/01/2016,Guwahati,129.21(113.60)
09/01/2016,Siliguri,124.25(122.51)
09/01/2016,Jalpaiguri,NS(NS)
09/01/2016,mjunction,
09/01/2016,Cochin,116.16(99.65)
09/01/2016,Coonoor,90.39(72.71)
09/01/2016,Coimbatore,91.43(78.36)
09/01/2016,Tea Serve,74.69(51.03)
02/01/2016,Kolkata,150.97(151.02)
02/01/2016,Guwahati,125.97(119.21)
02/01/2016,Siliguri,124.80(121.53)
02/01/2016,Jalpaiguri,NS(NS)
02/01/2016,mjunction,
02/01/2016,Cochin,111.67(102.77)
02/01/2016,Coonoor,NS(71.83)
02/01/2016,Coimbatore,88.39(76.45)
02/01/2016,Tea Serve,74.71(50.09)
