week,location,average_price
22/07/2017,mjunction,
22/07/2017,Cochin,109.91(115.50)
22/07/2017,Coonoor,73.51(90.20)
22/07/2017,Coimbatore,83.39(93.63)
22/07/2017,Tea Serve,62.50(81.56)
22/07/2017,Kolkata,177.56(187.07)
22/07/2017,Guwahati,151.95(154.34)
22/07/2017,Siliguri,132.76(142.89)
22/07/2017,Jalpaiguri,NS(NS)
22/07/2017,mjunction,
22/07/2017,Cochin,110.82(113.63)
22/07/2017,Coonoor,71.41(93.41)
22/07/2017,Coimbatore,87.01(94.87)
22/07/2017,Tea Serve,63.19(82.86)
15/07/2017,Kolkata,189.36(180.75)
15/07/2017,Guwahati,153.21(156.04)
15/07/2017,Siliguri,132.59(140.11)
15/07/2017,Jalpaiguri,NS(NS)
15/07/2017,mjunction,
15/07/2017,Cochin,108.88(111.72)
15/07/2017,Coonoor,82.54(96.80)
15/07/2017,Coimbatore,93.58(97.43)
15/07/2017,Tea Serve,67.80(84.41)
08/07/2017,Kolkata,184.15(183.26)
08/07/2017,Guwahati,151.22(155.28)
08/07/2017,Siliguri,135.59(111.33)
08/07/2017,Jalpaiguri,NS(NS)
08/07/2017,mjunction,
08/07/2017,Cochin,108.67(114.75)
08/07/2017,Coonoor,73.31(97.68)
08/07/2017,Coimbatore,88.67(99.14)
08/07/2017,Tea Serve,74.31(84.60)
01/07/2017,Kolkata,179.98(180.91)
01/07/2017,Guwahati,157.82(153.32)
01/07/2017,Siliguri,140.97(118.13)
01/07/2017,Jalpaiguri,NS(NS)
01/07/2017,mjunction,
01/07/2017,Cochin,113.16(120.76)
01/07/2017,Coonoor,77.77(98.20)
01/07/2017,Coimbatore,88.62(100.32)
01/07/2017,Tea Serve,80.61(88.47)
24/06/2017,Kolkata,176.75(181.65)
24/06/2017,Guwahati,157.68(153.29)
24/06/2017,Siliguri,144.50(145.44)
24/06/2017,Jalpaiguri,NS(NS)
24/06/2017,mjunction,
24/06/2017,Cochin,114.67(117.84)
24/06/2017,Coonoor,77.91(99.18)
24/06/2017,Coimbatore,88.37(100.68)
24/06/2017,Tea Serve,77.91(89.39)
10/06/2017,Kolkata,171.31(171.84)
10/06/2017,Guwahati,150.64(150.41)
10/06/2017,Siliguri,138.24(142.79)
10/06/2017,Jalpaiguri,NS(NS)
10/06/2017,mjunction,
10/06/2017,Cochin,114.96(118.83)
10/06/2017,Coonoor,78.61(99.44)
10/06/2017,Coimbatore,88.67(102.44)
10/06/2017,Tea Serve,80.13(91.04)
03/06/2017,Kolkata,159.56(159.29)
03/06/2017,Guwahati,140.27(146.72)
03/06/2017,Siliguri,132.88(144.44)
03/06/2017,Jalpaiguri,NS(NS)
03/06/2017,mjunction,
03/06/2017,Cochin,111.81(114.51)
03/06/2017,Coonoor,79.89(98.39)
03/06/2017,Coimbatore,90.13(101.07)
03/06/2017,Tea Serve,82.29(87.85)
27/05/2017,Kolkata,160.02(159.45)
27/05/2017,Guwahati,131.51(133.93)
27/05/2017,Siliguri,135.55(141.03)
27/05/2017,Jalpaiguri,NS(NS)
27/05/2017,mjunction,
27/05/2017,Cochin,116.31(117.50)
27/05/2017,Coonoor,84.37(97.92)
27/05/2017,Coimbatore,93.53(100.21)
27/05/2017,Tea Serve,83.67(85.41)
20/05/2017,Kolkata,171.53(161.59)
20/05/2017,Guwahati,132.07(129.56)
20/05/2017,Siliguri,143.32(142.38)
20/05/2017,Jalpaiguri,NS(NS)
20/05/2017,mjunction,
20/05/2017,Cochin,119.59(116.75)
20/05/2017,Coonoor,87.76(96.62)
20/05/2017,Coimbatore,93.98(100.11)
20/05/2017,Tea Serve,88.57(84.88)
13/05/2017,Kolkata,172.36(164.41)
13/05/2017,Guwahati,139.69(136.34)
13/05/2017,Siliguri,140.96(136.63)
13/05/2017,Jalpaiguri,NS(NS)
13/05/2017,mjunction,
13/05/2017,Cochin,117.98(118.30)
13/05/2017,Coonoor,88.29(97.51)
13/05/2017,Coimbatore,94.19(102.33)
13/05/2017,Tea Serve,89.49(87.18)
06/05/2017,Kolkata,175.16(165.89)
06/05/2017,Guwahati,142.32(133.57)
06/05/2017,Siliguri,138.16(131.53)
06/05/2017,Jalpaiguri,NS(NS)
06/05/2017,mjunction,
06/05/2017,Cochin,122.87(115.17)
06/05/2017,Coonoor,87.93(97.23)
06/05/2017,Coimbatore,99.71(103.28)
06/05/2017,Tea Serve,95.32(90.01)
29/04/2017,Kolkata,163.15(170.19)
29/04/2017,Guwahati,149.23(140.08)
29/04/2017,Siliguri,139.73(130.81)
29/04/2017,Jalpaiguri,NS(NS)
29/04/2017,mjunction,
29/04/2017,Cochin,127.67(113.16)
29/04/2017,Coonoor,93.03(96.63)
29/04/2017,Coimbatore,101.66(100.93)
29/04/2017,Tea Serve,96.36(87.11)
22/04/2017,Kolkata,159.46(175.47)
22/04/2017,Guwahati,158.91(146.74)
22/04/2017,Siliguri,137.23(135.71)
22/04/2017,Jalpaiguri,NS(NS)
22/04/2017,mjunction,
22/04/2017,Cochin,137.75(114.47)
22/04/2017,Coonoor,101.21(94.17)
22/04/2017,Coimbatore,107.24(99.80)
22/04/2017,Tea Serve,96.31(87.98)
15/04/2017,Kolkata,125.10(177.05)
15/04/2017,Guwahati,161.71(154.51)
15/04/2017,Siliguri,143.20(146.80)
15/04/2017,Jalpaiguri,NS(NS)
15/04/2017,mjunction,
15/04/2017,Cochin,NS(116.35)
15/04/2017,Coonoor,105.94(94.93)
15/04/2017,Coimbatore,110.50(99.97)
15/04/2017,Tea Serve,96.76(85.48)
08/04/2017,Kolkata,115.00(144.87)
08/04/2017,Guwahati,130.71(170.60)
08/04/2017,Siliguri,144.27(160.00)
08/04/2017,Jalpaiguri,NS(NS)
08/04/2017,mjunction,
08/04/2017,Cochin,140.28(118.45)
08/04/2017,Coonoor,106.91(94.80)
08/04/2017,Coimbatore,110.96(100.48)
08/04/2017,Tea Serve,98.26(83.17)
01/04/2017,Kolkata,NS(NS)
01/04/2017,Guwahati,106.47(119.23)
01/04/2017,Siliguri,120.34(140.78)
01/04/2017,Jalpaiguri,NS(NS)
01/04/2017,mjunction,
01/04/2017,Cochin,138.72(118.09)
01/04/2017,Coonoor,107.45(92.39)
01/04/2017,Coimbatore,110.15(97.70)
01/04/2017,Tea Serve,95.66(83.15)
25/03/2017,Kolkata,118.10(NS)
25/03/2017,Guwahati,NS(NS)
25/03/2017,Siliguri,97.73(NS)
25/03/2017,Jalpaiguri,NS(NS)
25/03/2017,mjunction,
25/03/2017,Cochin,135.83(NS)
25/03/2017,Coonoor,106.87(91.30)
25/03/2017,Coimbatore,110.66(96.34)
25/03/2017,Tea Serve,95.90(79.96)
18/03/2017,Kolkata,107.55(118.28)
18/03/2017,Guwahati,109.65(NS)
18/03/2017,Siliguri,NS(NS)
18/03/2017,Jalpaiguri,NS(NS)
18/03/2017,mjunction,
18/03/2017,Cochin,134.81(113.13)
18/03/2017,Coonoor,108.90(92.08)
18/03/2017,Coimbatore,113.53(95.91)
18/03/2017,Tea Serve,94.04(80.96)
11/03/2017,Kolkata,108.97(NS)
11/03/2017,Guwahati,104.71(105.38)
11/03/2017,Siliguri,NS(NS)
11/03/2017,Jalpaiguri,NS(NS)
11/03/2017,mjunction,
11/03/2017,Cochin,137.00(109.27)
11/03/2017,Coonoor,110.02(94.73)
11/03/2017,Coimbatore,115.09(94.54)
11/03/2017,Tea Serve,95.04(78.88)
04/03/2017,Kolkata,110.57(NS)
04/03/2017,Guwahati,106.29(NS)
04/03/2017,Siliguri,101.86(102.43)
04/03/2017,Jalpaiguri,NS(NS)
04/03/2017,mjunction,
04/03/2017,Cochin,136.62(111.94)
04/03/2017,Coonoor,110.44(100.50)
04/03/2017,Coimbatore,114.46(97.69)
04/03/2017,Tea Serve,97.22(79.83)
25/02/2017,Kolkata,112.03(109.77)
25/02/2017,Guwahati,110.53(108.51)
25/02/2017,Siliguri,NS(NS)
25/02/2017,Jalpaiguri,NS(NS)
25/02/2017,mjunction,
25/02/2017,Cochin,133.21(116.29)
25/02/2017,Coonoor,109.52(106.78)
25/02/2017,Coimbatore,113.05(103.11)
25/02/2017,Tea Serve,97.89(82.49)
18/02/2017,Kolkata,120.49(119.41)
18/02/2017,Guwahati,106.56(108.34)
18/02/2017,Siliguri,106.19(104.43)
18/02/2017,Jalpaiguri,NS(NS)
18/02/2017,mjunction,
18/02/2017,Cochin,134.48(121.16)
18/02/2017,Coonoor,107.35(110.20)
18/02/2017,Coimbatore,112.65(105.01)
18/02/2017,Tea Serve,97.70(81.30)
11/02/2017,Kolkata,127.53(123.87)
11/02/2017,Guwahati,105.66(113.39)
11/02/2017,Siliguri,105.33(101.94)
11/02/2017,Jalpaiguri,NS(NS)
11/02/2017,mjunction,
11/02/2017,Cochin,130.75(123.63)
11/02/2017,Coonoor,106.65(110.58)
11/02/2017,Coimbatore,113.43(105.38)
11/02/2017,Tea Serve,98.19(84.45)
04/02/2017,Kolkata,136.06(123.33)
04/02/2017,Guwahati,106.32(113.10)
04/02/2017,Siliguri,105.52(105.48)
04/02/2017,Jalpaiguri,NS(NS)
04/02/2017,mjunction,
04/02/2017,Cochin,125.80(125.89)
04/02/2017,Coonoor,106.31(104.68)
04/02/2017,Coimbatore,110.30(103.48)
04/02/2017,Tea Serve,98.56(83.86)
28/01/2017,Kolkata,138.89(123.07)
28/01/2017,Guwahati,111.24(115.74)
28/01/2017,Siliguri,109.11(110.25)
28/01/2017,Jalpaiguri,NS(NS)
28/01/2017,mjunction,
28/01/2017,Cochin,123.61(123.81)
28/01/2017,Coonoor,106.04(102.88)
28/01/2017,Coimbatore,109.15(100.84)
28/01/2017,Tea Serve,99.08(80.14)
21/01/2017,Kolkata,144.37(134.99)
21/01/2017,Guwahati,118.39(115.43)
21/01/2017,Siliguri,113.58(116.51)
21/01/2017,Jalpaiguri,NS(NS)
21/01/2017,mjunction,
21/01/2017,Cochin,121.75(122.57)
21/01/2017,Coonoor,107.29(97.05)
21/01/2017,Coimbatore,108.54(97.61)
21/01/2017,Tea Serve,100.75(78.13)
14/01/2017,Kolkata,145.34(142.78)
14/01/2017,Guwahati,119.83(128.72)
14/01/2017,Siliguri,119.96(119.06)
14/01/2017,Jalpaiguri,NS(NS)
14/01/2017,mjunction,
14/01/2017,Cochin,119.31(122.63)
14/01/2017,Coonoor,109.21(95.14)
14/01/2017,Coimbatore,107.31(94.59)
14/01/2017,Tea Serve,101.62(79.45)
07/01/2017,Kolkata,153.46(149.74)
07/01/2017,Guwahati,124.00(129.21)
07/01/2017,Siliguri,123.50(124.25)
07/01/2017,Jalpaiguri,NS(NS)
07/01/2017,mjunction,
07/01/2017,Cochin,115.88(116.16)
07/01/2017,Coonoor,108.91(90.39)
07/01/2017,Coimbatore,106.65(91.43)
07/01/2017,Tea Serve,99.02(74.69)
