week,location,average_price
01/08/2015,Siliguri,126.79(132.00)
01/08/2015,Jalpaiguri,NS(120.00)
01/08/2015,mjunction,
01/08/2015,Cochin,91.33(98.78)
01/08/2015,Coonoor,65.78(66.71)
01/08/2015,Coimbatore,72.28(70.51)
01/08/2015,Tea Serve,55.26(55.80)
25/07/2015,Kolkata,188.24(189.71)
25/07/2015,Guwahati,158.17(162.38)
25/07/2015,Siliguri,128.53(134.38)
25/07/2015,Jalpaiguri,NS(114.73)
25/07/2015,mjunction,
25/07/2015,Cochin,90.11(99.43)
25/07/2015,Coonoor,66.39(66.11)
25/07/2015,Coimbatore,70.56(72.55)
25/07/2015,Tea Serve,58.19(57.05)
18/07/2015,Kolkata,187.30(194.77)
18/07/2015,Guwahati,151.78(165.70)
18/07/2015,Siliguri,126.49(138.57)
18/07/2015,Jalpaiguri,NS(106.06)
18/07/2015,mjunction,
18/07/2015,Cochin,93.85(96.86)
18/07/2015,Coonoor,66.25(67.04)
18/07/2015,Coimbatore,73.84(74.09)
18/07/2015,Tea Serve,58.21(56.97)
11/07/2015,Kolkata,175.88(202.58)
11/07/2015,Guwahati,155.38(174.09)
11/07/2015,Siliguri,124.03(144.10)
11/07/2015,Jalpaiguri,NS(114.19)
11/07/2015,mjunction,
11/07/2015,Cochin,91.99(98.38)
11/07/2015,Coonoor,69.12(74.90)
11/07/2015,Coimbatore,73.98(80.55)
11/07/2015,Tea Serve,59.77(55.22)
04/07/2015,Kolkata,176.00(201.42)
04/07/2015,Guwahati,154.13(174.21)
04/07/2015,Siliguri,126.33(148.11)
04/07/2015,Jalpaiguri,NS(117.47)
04/07/2015,mjunction,
04/07/2015,Cochin,92.09(96.58)
04/07/2015,Coonoor,69.30(73.44)
04/07/2015,Coimbatore,72.91(76.31)
04/07/2015,Tea Serve,60.85(57.62)
27/06/2015,Kolkata,182.95(196.17)
27/06/2015,Guwahati,153.65(177.25)
27/06/2015,Siliguri,127.76(154.91)
27/06/2015,Jalpaiguri,NS(NS)
27/06/2015,mjunction,
27/06/2015,Cochin,91.44(96.42)
27/06/2015,Coonoor,68.82(76.66)
27/06/2015,Coimbatore,73.03(80.66)
27/06/2015,Tea Serve,58.85(57.97)
20/06/2015,Kolkata,176.61(180.30)
20/06/2015,Guwahati,154.13(174.21)
20/06/2015,Siliguri,130.40(158.51)
20/06/2015,Jalpaiguri,NS(124.43)
20/06/2015,mjunction,
20/06/2015,Cochin,91.46(95.05)
20/06/2015,Coonoor,66.38(76.80)
20/06/2015,Coimbatore,72.01(78.77)
20/06/2015,Tea Serve,56.72(59.46)
13/06/2015,Kolkata,168.20(170.82)
13/06/2015,Guwahati,151.38(171.56)
13/06/2015,Siliguri,130.52(151.22)
13/06/2015,Jalpaiguri,NS(NS)
13/06/2015,mjunction,
13/06/2015,Cochin,92.73(94.66)
13/06/2015,Coonoor,64.05(75.68)
13/06/2015,Coimbatore,69.16(82.77)
13/06/2015,Tea Serve,52.76(58.71)
06/06/2015,Kolkata,164.97(167.12)
06/06/2015,Guwahati,149.28(163.40)
06/06/2015,Siliguri,133.00(143.90)
06/06/2015,Jalpaiguri,NS(NS)
06/06/2015,mjunction,
06/06/2015,Cochin,93.58(96.19)
06/06/2015,Coonoor,63.90(76.90)
06/06/2015,Coimbatore,70.70(85.59)
06/06/2015,Tea Serve,52.14(60.00)
30/05/2015,Kolkata,168.90(166.37)
30/05/2015,Guwahati,144.55(163.52)
30/05/2015,Siliguri,135.62(137.38)
30/05/2015,Jalpaiguri,NS(NS)
30/05/2015,mjunction,
30/05/2015,Cochin,95.78(100.74)
30/05/2015,Coonoor,63.04(78.57)
30/05/2015,Coimbatore,70.54(86.53)
30/05/2015,Tea Serve,55.11(61.77)
23/05/2015,Kolkata,159.95(167.64)
23/05/2015,Guwahati,145.98(160.86)
23/05/2015,Siliguri,136.32(140.85)
23/05/2015,Jalpaiguri,NS(NS)
23/05/2015,mjunction,
23/05/2015,Cochin,94.74(104.64)
23/05/2015,Coonoor,66.01(81.24)
23/05/2015,Coimbatore,71.39(88.34)
23/05/2015,Tea Serve,55.83(61.53)
16/05/2015,Kolkata,171.11(174.58)
16/05/2015,Guwahati,143.62(158.44)
16/05/2015,Siliguri,129.71(138.38)
16/05/2015,Jalpaiguri,NS(NS)
16/05/2015,mjunction,
16/05/2015,Cochin,94.59(108.52)
16/05/2015,Coonoor,69.31(80.07)
16/05/2015,Coimbatore,73.60(91.44)
16/05/2015,Tea Serve,56.37(62.40)
09/05/2015,Kolkata,164.59(173.37)
09/05/2015,Guwahati,149.15(164.90)
09/05/2015,Siliguri,130.77(140.12)
09/05/2015,Jalpaiguri,NS(NS)
09/05/2015,mjunction,
09/05/2015,Cochin,96.47(109.55)
09/05/2015,Coonoor,72.33(82.72)
09/05/2015,Coimbatore,78.41(92.07)
09/05/2015,Tea Serve,57.96(63.31)
02/05/2015,Kolkata,163.28(179.27)
02/05/2015,Guwahati,148.46(166.36)
02/05/2015,Siliguri,133.22(146.69)
02/05/2015,Jalpaiguri,NS(NS)
02/05/2015,mjunction,
02/05/2015,Cochin,97.86(112.87)
02/05/2015,Coonoor,74.38(81.28)
02/05/2015,Coimbatore,77.80(88.60)
02/05/2015,Tea Serve,55.19(60.93)
25/04/2015,Kolkata,175.14(175.80)
25/04/2015,Guwahati,121.14(159.79)
25/04/2015,Siliguri,139.30(145.80)
25/04/2015,Jalpaiguri,NS(NS)
25/04/2015,mjunction,
25/04/2015,Cochin,101.11(109.37)
25/04/2015,Coonoor,76.58(78.17)
25/04/2015,Coimbatore,78.71(85.31)
25/04/2015,Tea Serve,55.87(65.11)
18/04/2015,Kolkata,115.72(140.88)
18/04/2015,Guwahati,157.02(141.13)
18/04/2015,Siliguri,140.50(150.21)
18/04/2015,Jalpaiguri,NS(NS)
18/04/2015,mjunction,
18/04/2015,Cochin,102.84(NS)
18/04/2015,Coonoor,77.90(73.32)
18/04/2015,Coimbatore,77.82(81.70)
18/04/2015,Tea Serve,59.21(66.56)
11/04/2015,Kolkata,109.22(163.20)
11/04/2015,Guwahati,138.56(164.11)
11/04/2015,Siliguri,137.20(149.73)
11/04/2015,Jalpaiguri,NS(NS)
11/04/2015,mjunction,
11/04/2015,Cochin,102.91(109.96)
11/04/2015,Coonoor,77.73(73.44)
11/04/2015,Coimbatore,79.26(82.73)
11/04/2015,Tea Serve,60.17(65.13)
04/04/2015,Kolkata,NS(121.38)
04/04/2015,Guwahati,91.65(132.04)
04/04/2015,Siliguri,122.70(148.92)
04/04/2015,Jalpaiguri,NS(NS)
04/04/2015,mjunction,
04/04/2015,Cochin,NS(110.58)
04/04/2015,Coonoor,78.46(73.07)
04/04/2015,Coimbatore,80.07(82.89)
04/04/2015,Tea Serve,61.85(64.64)
28/03/2015,Kolkata,85.53(113.34)
28/03/2015,Guwahati,NS(91.12)
28/03/2015,Siliguri,125.35(95.61)
28/03/2015,Jalpaiguri,NS(NS)
28/03/2015,mjunction,
28/03/2015,Cochin,100.60(110.56)
28/03/2015,Coonoor,79.01(74.59)
28/03/2015,Coimbatore,80.45(84.11)
28/03/2015,Tea Serve,59.12(67.56)
21/03/2015,Kolkata,NS(NS)
21/03/2015,Guwahati,NS(NS)
21/03/2015,Siliguri,78.45(NS)
21/03/2015,Jalpaiguri,NS(NS)
21/03/2015,mjunction,
21/03/2015,Cochin,97.43(108.17)
21/03/2015,Coonoor,79.54(77.10)
21/03/2015,Coimbatore,79.56(83.52)
21/03/2015,Tea Serve,65.30(70.72)
14/03/2015,Kolkata,94.69 (NS)
14/03/2015,Guwahati,104.98 (NS)
14/03/2015,Siliguri,77.08 (NS)
14/03/2015,Jalpaiguri,NS(NS)
14/03/2015,mjunction,
14/03/2015,Cochin,98.76 (108.24)
14/03/2015,Coonoor,78.34 (81.50)
14/03/2015,Coimbatore,79.38 (85.75)
14/03/2015,Tea Serve,66.16 (70.64)
07/03/2015,Kolkata,86.73(112.86)
07/03/2015,Guwahati,109.92(109.50)
07/03/2015,Siliguri,NS(95.07)
07/03/2015,Jalpaiguri,NS(NS)
07/03/2015,mjunction,
07/03/2015,Cochin,98.44(108.92)
07/03/2015,Coonoor,79.91(82.90)
07/03/2015,Coimbatore,80.69(87.80)
07/03/2015,Tea Serve,65.12(75.49)
28/02/2015,Kolkata,96.04(NS)
28/02/2015,Guwahati,104.10(NS)
28/02/2015,Siliguri,82.23(NS)
28/02/2015,Jalpaiguri,NS(NS)
28/02/2015,mjunction,
28/02/2015,Cochin,101.85(108.81)
28/02/2015,Coonoor,79.05(83.28)
28/02/2015,Coimbatore,80.76(91.05)
28/02/2015,Tea Serve,63.62(74.76)
21/02/2015,Kolkata,111.80(115.00)
21/02/2015,Guwahati,102.70(115.07)
21/02/2015,Siliguri,88.67(95.62)
21/02/2015,Jalpaiguri,NS(NS)
21/02/2015,mjunction,
21/02/2015,Cochin,102.41(111.82)
21/02/2015,Coonoor,79.25(83.88)
21/02/2015,Coimbatore,80.05(91.78)
21/02/2015,Tea Serve,63.18(71.98)
14/02/2015,Kolkata,122.72(116.50)
14/02/2015,Guwahati,101.12(110.58)
14/02/2015,Siliguri,97.64(98.58)
14/02/2015,Jalpaiguri,NS(NS)
14/02/2015,mjunction,
14/02/2015,Cochin,103.51(112.37)
14/02/2015,Coonoor,79.29(86.16)
14/02/2015,Coimbatore,80.83(89.72)
14/02/2015,Tea Serve,60.67(73.82)
07/02/2015,Kolkata,125.09(120.69)
07/02/2015,Guwahati,100.35(105.05)
07/02/2015,Siliguri,102.42(105.34)
07/02/2015,Jalpaiguri,NS(NS)
07/02/2015,mjunction,
07/02/2015,Cochin,99.81(110.09)
07/02/2015,Coonoor,80.55(85.22)
07/02/2015,Coimbatore,81.73(90.45)
07/02/2015,Tea Serve,58.71(74.49)
31/01/2015,Kolkata,132.84(120.14)
31/01/2015,Guwahati,105.45(107.46)
31/01/2015,Siliguri,111.55(106.67)
31/01/2015,Jalpaiguri,NS(NS)
31/01/2015,mjunction,
31/01/2015,Cochin,99.69(109.32)
31/01/2015,Coonoor,79.35(84.88)
31/01/2015,Coimbatore,81.07(92.59)
31/01/2015,Tea Serve,56.67(74.80)
24/01/2015,Kolkata,136.57(125.37)
24/01/2015,Guwahati,108.62(107.90)
24/01/2015,Siliguri,119.21(110.77)
24/01/2015,Jalpaiguri,NS(NS)
24/01/2015,mjunction,
24/01/2015,Cochin,99.08(108.42)
24/01/2015,Coonoor,78.78(83.13)
24/01/2015,Coimbatore,80.23(90.19)
24/01/2015,Tea Serve,56.12(79.43)
17/01/2015,Kolkata,144.22(130.64)
17/01/2015,Guwahati,122.68(107.93)
17/01/2015,Siliguri,123.11(113.71)
17/01/2015,Jalpaiguri,NS(NS)
17/01/2015,mjunction,
17/01/2015,Cochin,100.05(112.38)
17/01/2015,Coonoor,77.81(82.51)
17/01/2015,Coimbatore,78.66(88.95)
17/01/2015,Tea Serve,52.94(82.59)
10/01/2015,Kolkata,146.27(136.34)
10/01/2015,Guwahati,113.60(113.41)
10/01/2015,Siliguri,122.51(118.14)
10/01/2015,Jalpaiguri,NS(NS)
10/01/2015,mjunction,
10/01/2015,Cochin,99.65(112.05)
10/01/2015,Coonoor,72.71(79.35)
10/01/2015,Coimbatore,78.36(84.19)
10/01/2015,Tea Serve,51.03(73.58)
03/01/2015,Kolkata,151.02(145.28)
03/01/2015,Guwahati,119.22(116.98)
03/01/2015,Siliguri,121.55(122.45)
03/01/2015,Jalpaiguri,NS(NS)
03/01/2015,mjunction,
03/01/2015,Cochin,102.77(102.22)
03/01/2015,Coonoor,71.83(77.45)
03/01/2015,Coimbatore,76.45(82.55)
03/01/2015,Tea Serve,50.09(69.68)
