week,location,average_price
21/07/2018,mjunction,
21/07/2018,Cochin,115.05(109.91)
21/07/2018,Coonoor,82.09(73.51)
21/07/2018,Coimbatore,94.65(83.39)
21/07/2018,Tea Serve,62.50(62.50)
14/07/2018,Kolkata,189.75(177.56)
14/07/2018,Guwahati,163.99(151.95)
14/07/2018,Siliguri,144.89(132.76)
14/07/2018,Jalpaiguri,NS(NS)
14/07/2018,mjunction,
14/07/2018,Cochin,115.78(110.82)
14/07/2018,Coonoor,81.80(71.41)
14/07/2018,Coimbatore,93.54(87.01)
14/07/2018,Tea Serve,64.41(63.19)
07/07/2018,Kolkata,197.96(189.36)
07/07/2018,Guwahati,161.81(153.24)
07/07/2018,Siliguri,146.71(132.59)
07/07/2018,Jalpaiguri,NS(NS)
07/07/2018,mjunction,
07/07/2018,Cochin,115.33(108.89)
07/07/2018,Coonoor,78.77(82.54)
07/07/2018,Coimbatore,90.11(93.58)
07/07/2018,Tea Serve,66.20(67.80)
30/06/2018,Kolkata,196.80(184.15)
30/06/2018,Guwahati,165.32(151.22)
30/06/2018,Siliguri,150.39(135.59)
30/06/2018,Jalpaiguri,NS(NS)
30/06/2018,mjunction,
30/06/2018,Cochin,115.65(108.67)
30/06/2018,Coonoor,78.32(73.31)
30/06/2018,Coimbatore,92.10(88.67)
30/06/2018,Tea Serve,62.86(74.31)
23/06/2018,Kolkata,188.19(179.98)
23/06/2018,Guwahati,168.70(157.82)
23/06/2018,Siliguri,149.15(140.97)
23/06/2018,Jalpaiguri,NS(NS)
23/06/2018,mjunction,
23/06/2018,Cochin,117.16(113.16)
23/06/2018,Coonoor,77.82(77.77)
23/06/2018,Coimbatore,89.68(88.62)
23/06/2018,Tea Serve,63.72(80.61)
16/06/2018,Kolkata,182.49(176.75)
16/06/2018,Guwahati,161.37(157.68)
16/06/2018,Siliguri,143.53(144.50)
16/06/2018,Jalpaiguri,NS(NS)
16/06/2018,mjunction,
16/06/2018,Cochin,119.29(114.67)
16/06/2018,Coonoor,78.68(77.91)
16/06/2018,Coimbatore,90.69(88.37)
16/06/2018,Tea Serve,65.34(77.91)
09/06/2018,Kolkata,174.75(171.31)
09/06/2018,Guwahati,153.80(150.64)
09/06/2018,Siliguri,145.45(138.24)
09/06/2018,Jalpaiguri,NS(NS)
09/06/2018,mjunction,
09/06/2018,Cochin,119.77(114.96)
09/06/2018,Coonoor,78.58(78.61)
09/06/2018,Coimbatore,92.22(88.67)
09/06/2018,Tea Serve,67.13(80.13)
02/06/2018,Kolkata,169.82(159.56)
02/06/2018,Guwahati,151.75(140.27)
02/06/2018,Siliguri,151.43(132.88)
02/06/2018,Jalpaiguri,NS(NS)
02/06/2018,mjunction,
02/06/2018,Cochin,115.90(111.81)
02/06/2018,Coonoor,78.80(79.89)
02/06/2018,Coimbatore,92.57(90.13)
02/06/2018,Tea Serve,68.00(82.29)
26/05/2018,Kolkata,171.01(160.02)
26/05/2018,Guwahati,143.04(131.51)
26/05/2018,Siliguri,149.14(135.55)
26/05/2018,Jalpaiguri,NS(NS)
26/05/2018,mjunction,
26/05/2018,Cochin,116.17(116.31)
26/05/2018,Coonoor,79.00(84.37)
26/05/2018,Coimbatore,93.76(93.53)
26/05/2018,Tea Serve,66.49(83.67)
19/05/2018,Kolkata,180.60(171.53)
19/05/2018,Guwahati,146.64(132.07)
19/05/2018,Siliguri,142.90(143.32)
19/05/2018,Jalpaiguri,NS(NS)
19/05/2018,mjunction,
19/05/2018,Cochin,118.83(119.59)
19/05/2018,Coonoor,80.05(87.76)
19/05/2018,Coimbatore,90.74(93.98)
19/05/2018,Tea Serve,66.68(88.57)
12/05/2018,Kolkata,187.78(172.36)
12/05/2018,Guwahati,146.66(139.69)
12/05/2018,Siliguri,134.20(140.96)
12/05/2018,Jalpaiguri,NS (NS)
12/05/2018,mjunction,
12/05/2018,Cochin,121.45(117.98)
12/05/2018,Coonoor,83.51(88.29)
12/05/2018,Coimbatore,94.76(94.19)
12/05/2018,Tea Serve,70.66(89.49)
05/05/2018,Kolkata,186.67(175.16)
05/05/2018,Guwahati,155.39(142.32)
05/05/2018,Siliguri,134.89(138.16)
05/05/2018,Jalpaiguri,NS(NS)
05/05/2018,mjunction,
05/05/2018,Cochin,124.50(122.87)
05/05/2018,Coonoor,87.38(87.93)
05/05/2018,Coimbatore,100.85(99.71)
05/05/2018,Tea Serve,71.96(95.32)
28/04/2018,Kolkata,167.10(163.15)
28/04/2018,Guwahati,161.55(149.23)
28/04/2018,Siliguri,144.21(139.83)
28/04/2018,Jalpaiguri,NS( NS)
28/04/2018,mjunction,
28/04/2018,Cochin,122.91(127.67)
28/04/2018,Coonoor,91.97(93.03)
28/04/2018,Coimbatore,103.58(101.66)
28/04/2018,Tea Serve,69.64(96.36)
21/04/2018,Kolkata,164.51(159.46)
21/04/2018,Guwahati,154.58(158.91)
21/04/2018,Siliguri,152.46(137.23)
21/04/2018,Jalpaiguri,NS(NS)
21/04/2018,mjunction,
21/04/2018,Cochin,125.92(137.75)
21/04/2018,Coonoor,95.55(101.21)
21/04/2018,Coimbatore,105.55(107.24)
21/04/2018,Tea Serve,69.02(96.31)
14/04/2018,Kolkata,123.79(125.10)
14/04/2018,Guwahati,155.00(161.71)
14/04/2018,Siliguri,159.42(143.20)
14/04/2018,Jalpaiguri,NS(NS)
14/04/2018,mjunction,
14/04/2018,Cochin,124.02(NS)
14/04/2018,Coonoor,95.39(105.94)
14/04/2018,Coimbatore,106.05(110.50)
14/04/2018,Tea Serve,68.12(96.76)
07/04/2018,Kolkata,143.14(115.00)
07/04/2018,Guwahati,143.14(115.00)
07/04/2018,Siliguri,165.00(144.27)
07/04/2018,Jalpaiguri,NS(NS)
07/04/2018,mjunction,
07/04/2018,Cochin,124.51(140.29)
07/04/2018,Coonoor,95.38(106.91)
07/04/2018,Coimbatore,106.78(110.96)
07/04/2018,Tea Serve,67.93(98.26)
31/03/2018,Kolkata,NS(NS)
31/03/2018,Guwahati,98.31(106.47)
31/03/2018,Siliguri,93.98(120.34)
31/03/2018,Jalpaiguri,NS(NS)
31/03/2018,mjunction,
31/03/2018,Cochin,NS(138.72)
31/03/2018,Coonoor,96.58(107.45)
31/03/2018,Coimbatore,107.53(110.15)
31/03/2018,Tea Serve,70.35(95.66)
24/03/2018,Kolkata,111.02(118.10)
24/03/2018,Guwahati,NS(NS)
24/03/2018,Siliguri,NS(97.73)
24/03/2018,Jalpaiguri,NS(NS)
24/03/2018,mjunction,
24/03/2018,Cochin,127.62(135.83)
24/03/2018,Coonoor,95.49(106.87)
24/03/2018,Coimbatore,106.20(110.66)
24/03/2018,Tea Serve,65.23(95.90)
17/03/2018,Kolkata,NS(107.55)
17/03/2018,Guwahati,NS(109.65)
17/03/2018,Siliguri,NS(NS)
17/03/2018,Jalpaiguri,NS(NS)
17/03/2018,mjunction,
17/03/2018,Cochin,126.43(134.81)
17/03/2018,Coonoor,94.07(108.90)
17/03/2018,Coimbatore,107.53(113.53)
17/03/2018,Tea Serve,69.99(94.04)
10/03/2018,Kolkata,NS(108.97)
10/03/2018,Guwahati,99.46(104.71)
10/03/2018,Siliguri,92.69(NS)
10/03/2018,Jalpaiguri,NS(NS)
10/03/2018,mjunction,
10/03/2018,Cochin,123.99(137.00)
10/03/2018,Coonoor,95.14(110.02)
10/03/2018,Coimbatore,103.71(115.09)
10/03/2018,Tea Serve,71.05(95.04)
03/03/2018,Kolkata,116.89(110.57)
03/03/2018,Guwahati,99.35(106.29)
03/03/2018,Siliguri,NS(NS)
03/03/2018,Jalpaiguri,NS(NS)
03/03/2018,mjunction,
03/03/2018,Cochin,122.60(136.62)
03/03/2018,Coonoor,94.38(110.44)
03/03/2018,Coimbatore,104.44(114.46)
03/03/2018,Tea Serve,74.35(97.22)
24/02/2018,Kolkata,116.79(112.03)
24/02/2018,Guwahati,99.89(110.53)
24/02/2018,Siliguri,96.48(NS)
24/02/2018,Jalpaiguri,NS(NS)
24/02/2018,mjunction,
24/02/2018,Cochin,122.94(133.21)
24/02/2018,Coonoor,95.88(109.52)
24/02/2018,Coimbatore,106.35(113.05)
24/02/2018,Tea Serve,73.31(97.89)
17/02/2018,Kolkata,120.71(120.49)
17/02/2018,Guwahati,103.30(106.56)
17/02/2018,Siliguri,102.45(106.19)
17/02/2018,Jalpaiguri,NS(NS)
17/02/2018,mjunction,
17/02/2018,Cochin,123.12(134.48)
17/02/2018,Coonoor,97.21(107.35)
17/02/2018,Coimbatore,105.34(112.65)
17/02/2018,Tea Serve,72.66(97.70)
10/02/2018,Kolkata,123.87(127.53)
10/02/2018,Guwahati,104.79(105.66)
10/02/2018,Siliguri,103.47(105.33)
10/02/2018,Jalpaiguri,NS(NS)
10/02/2018,mjunction,
10/02/2018,Cochin,126.08(130.75)
10/02/2018,Coonoor,95.43(106.65)
10/02/2018,Coimbatore,101.36(113.43)
10/02/2018,Tea Serve,73.91(98.19)
03/02/2018,Kolkata,131.21(136.06)
03/02/2018,Guwahati,108.48(106.32)
03/02/2018,Siliguri,110.24(105.52)
03/02/2018,Jalpaiguri,NS(NS)
03/02/2018,mjunction,
03/02/2018,Cochin,124.91(125.80)
03/02/2018,Coonoor,93.40(106.31)
03/02/2018,Coimbatore,100.72(110.30)
03/02/2018,Tea Serve,71.89(98.56)
27/01/2018,Kolkata,130.46(138.89)
27/01/2018,Guwahati,112.10(111.24)
27/01/2018,Siliguri,112.50(109.11)
27/01/2018,Jalpaiguri,NS (NS)
27/01/2018,mjunction,
27/01/2018,Cochin,124.30(123.61)
27/01/2018,Coonoor,90.40(106.04)
27/01/2018,Coimbatore,96.66(109.15)
27/01/2018,Tea Serve,71.89(99.08)
20/01/2018,Kolkata,135.68(144.37)
20/01/2018,Guwahati,120.65(118.39)
20/01/2018,Siliguri,123.34(113.58)
20/01/2018,Jalpaiguri,NS(NS)
20/01/2018,mjunction,
20/01/2018,Cochin,123.01(121.75)
20/01/2018,Coonoor,87.74(107.29)
20/01/2018,Coimbatore,98.18(108.54)
20/01/2018,Tea Serve,69.97(100.75)
14/01/2018,Kolkata,141.71(145.34)
14/01/2018,Guwahati,126.54(119.83)
14/01/2018,Siliguri,125.05(119.96)
14/01/2018,Jalpaiguri,NS( NS)
14/01/2018,mjunction,
14/01/2018,Cochin,120.39(119.31)
14/01/2018,Coonoor,88.51(109.21)
14/01/2018,Coimbatore,95.62(107.31)
14/01/2018,Tea Serve,67.84(101.62)
07/01/2018,Kolkata,149.26(153.46)
07/01/2018,Guwahati,132.73(124.00)
07/01/2018,Siliguri,129.69(123.50)
07/01/2018,Jalpaiguri,NS(NS)
07/01/2018,mjunction,
07/01/2018,Cochin,114.04(115.88)
07/01/2018,Coonoor,88.77(108.91)
07/01/2018,Coimbatore,92.51(106.65)
07/01/2018,Tea Serve,67.26(99.02)
